timestamp,interrupt_count,adc_value
2026-02-04T14:35:51.065730,4026,2894
2026-02-04T14:35:51.066729,4027,2879
2026-02-04T14:35:51.067729,4028,2835
2026-02-04T14:35:51.068729,4029,2815
2026-02-04T14:35:51.069729,4030,2781
2026-02-04T14:35:51.070730,4031,2746
2026-02-04T14:35:51.071731,4032,2715
2026-02-04T14:35:51.072729,4033,2646
2026-02-04T14:35:51.073729,4034,2595
2026-02-04T14:35:51.074730,4035,2544
2026-02-04T14:35:51.075729,4036,2496
2026-02-04T14:35:51.076729,4037,2448
2026-02-04T14:35:51.077729,4038,2368
2026-02-04T14:35:51.078729,4039,2294
2026-02-04T14:35:51.079729,4040,2226
2026-02-04T14:35:51.080729,4041,2167
2026-02-04T14:35:51.081729,4042,2107
2026-02-04T14:35:51.082729,4043,2023
2026-02-04T14:35:51.083729,4044,1961
2026-02-04T14:35:51.084729,4045,1865
2026-02-04T14:35:51.085729,4046,1781
2026-02-04T14:35:51.086729,4047,1719
2026-02-04T14:35:51.087731,4048,1653
2026-02-04T14:35:51.088733,4049,1568
2026-02-04T14:35:51.089733,4050,1472
2026-02-04T14:35:51.090733,4051,1402
2026-02-04T14:35:51.091734,4052,1328
2026-02-04T14:35:51.092733,4053,1262
2026-02-04T14:35:51.093733,4054,1200
2026-02-04T14:35:51.094733,4055,1114
2026-02-04T14:35:51.095733,4056,1042
2026-02-04T14:35:51.096733,4057,979
2026-02-04T14:35:51.097733,4058,913
2026-02-04T14:35:51.098733,4059,868
2026-02-04T14:35:51.099733,4060,791
2026-02-04T14:35:51.100733,4061,747
2026-02-04T14:35:51.101733,4062,693
2026-02-04T14:35:51.102733,4063,659
2026-02-04T14:35:51.102733,4064,643
2026-02-04T14:35:51.103895,4065,588
2026-02-04T14:35:51.104895,4066,553
2026-02-04T14:35:51.105894,4067,528
2026-02-04T14:35:51.106895,4068,496
2026-02-04T14:35:51.107895,4069,491
2026-02-04T14:35:51.108894,4070,478
2026-02-04T14:35:51.109894,4071,458
2026-02-04T14:35:51.110894,4072,442
2026-02-04T14:35:51.111895,4073,441
2026-02-04T14:35:51.112894,4074,459
2026-02-04T14:35:51.113894,4075,479
2026-02-04T14:35:51.114894,4076,487
2026-02-04T14:35:51.115894,4077,491
2026-02-04T14:35:51.116894,4078,511
2026-02-04T14:35:51.117894,4079,557
2026-02-04T14:35:51.118894,4080,589
2026-02-04T14:35:51.119894,4081,624
2026-02-04T14:35:51.120895,4082,677
2026-02-04T14:35:51.121895,4083,708
2026-02-04T14:35:51.122895,4084,751
2026-02-04T14:35:51.123895,4085,815
2026-02-04T14:35:51.124895,4086,875
2026-02-04T14:35:51.125894,4087,933
2026-02-04T14:35:51.126894,4088,998
2026-02-04T14:35:51.127895,4089,1057
2026-02-04T14:35:51.128894,4090,1133
2026-02-04T14:35:51.129894,4091,1209
2026-02-04T14:35:51.130894,4092,1297
2026-02-04T14:35:51.131894,4093,1354
2026-02-04T14:35:51.132894,4094,1429
2026-02-04T14:35:51.133895,4095,1489
2026-02-04T14:35:51.134894,4096,1584
2026-02-04T14:35:51.136162,4097,1675
2026-02-04T14:35:51.136896,4098,1745
2026-02-04T14:35:51.137895,4099,1799
2026-02-04T14:35:51.138895,4100,1851
2026-02-04T14:35:51.139894,4101,2028
2026-02-04T14:35:51.140894,4102,2035
2026-02-04T14:35:51.141895,4103,2123
2026-02-04T14:35:51.142894,4104,2176
2026-02-04T14:35:51.143894,4105,2256
2026-02-04T14:35:51.144895,4106,2311
2026-02-04T14:35:51.145894,4107,2394
2026-02-04T14:35:51.146894,4108,2469
2026-02-04T14:35:51.147895,4109,2500
2026-02-04T14:35:51.148895,4110,2559
2026-02-04T14:35:51.149894,4111,2615
2026-02-04T14:35:51.150897,4112,2667
2026-02-04T14:35:51.151897,4113,2726
2026-02-04T14:35:51.152896,4114,2761
2026-02-04T14:35:51.153899,4115,2775
2026-02-04T14:35:51.154899,4116,2821
2026-02-04T14:35:51.155896,4117,2852
2026-02-04T14:35:51.156898,4118,2879
2026-02-04T14:35:51.157898,4119,2906
2026-02-04T14:35:51.158897,4120,2910
2026-02-04T14:35:51.159896,4121,2923
2026-02-04T14:35:51.160896,4122,2916
2026-02-04T14:35:51.161897,4123,2928
2026-02-04T14:35:51.162896,4124,2917
2026-02-04T14:35:51.163897,4125,2910
2026-02-04T14:35:51.165399,4126,2893
2026-02-04T14:35:51.166403,4127,2863
2026-02-04T14:35:51.167406,4128,2849
2026-02-04T14:35:51.168402,4129,2826
2026-02-04T14:35:51.168977,4130,2783
2026-02-04T14:35:51.170001,4131,2733
2026-02-04T14:35:51.170983,4132,2694
2026-02-04T14:35:51.171983,4133,2655
2026-02-04T14:35:51.172985,4134,2597
2026-02-04T14:35:51.173982,4135,2554
2026-02-04T14:35:51.174981,4136,2492
2026-02-04T14:35:51.175980,4137,2422
2026-02-04T14:35:51.176982,4138,2357
2026-02-04T14:35:51.177981,4139,2303
2026-02-04T14:35:51.178980,4140,2251
2026-02-04T14:35:51.179981,4141,2182
2026-02-04T14:35:51.180981,4142,2076
2026-02-04T14:35:51.181981,4143,2000
2026-02-04T14:35:51.182980,4144,1941
2026-02-04T14:35:51.183981,4145,1870
2026-02-04T14:35:51.184981,4146,1815
2026-02-04T14:35:51.185981,4147,1732
2026-02-04T14:35:51.186982,4148,1643
2026-02-04T14:35:51.187987,4149,1562
2026-02-04T14:35:51.188988,4150,1477
2026-02-04T14:35:51.189986,4151,1408
2026-02-04T14:35:51.190986,4152,1334
2026-02-04T14:35:51.191988,4153,1274
2026-02-04T14:35:51.192986,4154,1180
2026-02-04T14:35:51.193986,4155,1120
2026-02-04T14:35:51.194985,4156,1040
2026-02-04T14:35:51.195985,4157,986
2026-02-04T14:35:51.196986,4158,930
2026-02-04T14:35:51.197986,4159,866
2026-02-04T14:35:51.198985,4160,800
2026-02-04T14:35:51.199985,4161,736
2026-02-04T14:35:51.200986,4162,699
2026-02-04T14:35:51.201986,4163,675
2026-02-04T14:35:51.202985,4164,622
2026-02-04T14:35:51.204168,4165,579
2026-02-04T14:35:51.205169,4166,539
2026-02-04T14:35:51.206168,4167,525
2026-02-04T14:35:51.207172,4168,490
2026-02-04T14:35:51.208169,4169,482
2026-02-04T14:35:51.209168,4170,477
2026-02-04T14:35:51.210168,4171,450
2026-02-04T14:35:51.211168,4172,443
2026-02-04T14:35:51.212168,4173,445
2026-02-04T14:35:51.213168,4174,460
2026-02-04T14:35:51.214168,4175,482
2026-02-04T14:35:51.215167,4176,490
2026-02-04T14:35:51.216168,4177,497
2026-02-04T14:35:51.217168,4178,525
2026-02-04T14:35:51.218168,4179,565
2026-02-04T14:35:51.219168,4180,594
2026-02-04T14:35:51.220170,4181,594
2026-02-04T14:35:51.221169,4182,667
2026-02-04T14:35:51.222169,4183,699
2026-02-04T14:35:51.223168,4184,751
2026-02-04T14:35:51.224168,4185,826
2026-02-04T14:35:51.225168,4186,880
2026-02-04T14:35:51.226168,4187,934
2026-02-04T14:35:51.227168,4188,994
2026-02-04T14:35:51.228168,4189,1059
2026-02-04T14:35:51.229168,4190,1135
2026-02-04T14:35:51.230168,4191,1201
2026-02-04T14:35:51.231169,4192,1283
2026-02-04T14:35:51.232168,4193,1360
2026-02-04T14:35:51.233168,4194,1423
2026-02-04T14:35:51.234168,4195,1495
2026-02-04T14:35:51.235168,4196,1572
2026-02-04T14:35:51.236169,4197,1690
2026-02-04T14:35:51.237171,4198,1747
2026-02-04T14:35:51.238169,4199,1808
2026-02-04T14:35:51.239168,4200,1879
2026-02-04T14:35:51.240168,4201,1951
2026-02-04T14:35:51.241168,4202,2035
2026-02-04T14:35:51.242168,4203,2123
2026-02-04T14:35:51.243168,4204,2192
2026-02-04T14:35:51.244169,4205,2242
2026-02-04T14:35:51.245169,4206,2309
2026-02-04T14:35:51.246168,4207,2394
2026-02-04T14:35:51.247169,4208,2447
2026-02-04T14:35:51.248169,4209,2512
2026-02-04T14:35:51.249168,4210,2557
2026-02-04T14:35:51.250168,4211,2615
2026-02-04T14:35:51.251168,4212,2650
2026-02-04T14:35:51.252169,4213,2718
2026-02-04T14:35:51.253168,4214,2763
2026-02-04T14:35:51.254169,4215,2791
2026-02-04T14:35:51.255169,4216,2816
2026-02-04T14:35:51.256168,4217,2851
2026-02-04T14:35:51.257171,4218,2880
2026-02-04T14:35:51.258169,4219,2903
2026-02-04T14:35:51.259168,4220,2910
2026-02-04T14:35:51.260169,4221,2905
2026-02-04T14:35:51.261169,4222,2919
2026-02-04T14:35:51.262168,4223,2927
2026-02-04T14:35:51.263169,4224,2929
2026-02-04T14:35:51.264168,4225,2907
2026-02-04T14:35:51.265168,4226,2896
2026-02-04T14:35:51.266168,4227,2871
2026-02-04T14:35:51.267169,4228,2864
2026-02-04T14:35:51.268168,4229,2823
2026-02-04T14:35:51.269172,4230,2784
2026-02-04T14:35:51.270170,4231,2731
2026-02-04T14:35:51.271168,4232,2688
2026-02-04T14:35:51.272169,4233,2657
2026-02-04T14:35:51.273168,4234,2608
2026-02-04T14:35:51.274168,4235,2551
2026-02-04T14:35:51.275169,4236,2493
2026-02-04T14:35:51.276168,4237,2422
2026-02-04T14:35:51.277170,4238,2359
2026-02-04T14:35:51.278169,4239,2303
2026-02-04T14:35:51.279169,4240,2238
2026-02-04T14:35:51.280168,4241,2153
2026-02-04T14:35:51.281168,4242,2093
2026-02-04T14:35:51.282169,4243,2018
2026-02-04T14:35:51.283168,4244,1943
2026-02-04T14:35:51.284168,4245,1861
2026-02-04T14:35:51.285168,4246,1807
2026-02-04T14:35:51.286168,4247,1726
2026-02-04T14:35:51.287168,4248,1627
2026-02-04T14:35:51.288168,4249,1558
2026-02-04T14:35:51.289171,4250,1478
2026-02-04T14:35:51.290171,4251,1422
2026-02-04T14:35:51.291172,4252,1321
2026-02-04T14:35:51.292172,4253,1247
2026-02-04T14:35:51.293171,4254,1182
2026-02-04T14:35:51.294172,4255,1111
2026-02-04T14:35:51.295171,4256,1056
2026-02-04T14:35:51.296171,4257,976
2026-02-04T14:35:51.297172,4258,924
2026-02-04T14:35:51.298172,4259,851
2026-02-04T14:35:51.299170,4260,791
2026-02-04T14:35:51.300171,4261,742
2026-02-04T14:35:51.301171,4262,706
2026-02-04T14:35:51.302171,4263,668
2026-02-04T14:35:51.303171,4264,614
2026-02-04T14:35:51.304191,4265,567
2026-02-04T14:35:51.305192,4266,551
2026-02-04T14:35:51.306191,4267,533
2026-02-04T14:35:51.307191,4268,489
2026-02-04T14:35:51.308191,4269,489
2026-02-04T14:35:51.309191,4270,466
2026-02-04T14:35:51.310192,4271,438
2026-02-04T14:35:51.311194,4272,445
2026-02-04T14:35:51.312195,4273,457
2026-02-04T14:35:51.313195,4274,464
2026-02-04T14:35:51.314194,4275,466
2026-02-04T14:35:51.315194,4276,485
2026-02-04T14:35:51.316194,4277,496
2026-02-04T14:35:51.317195,4278,528
2026-02-04T14:35:51.318194,4279,570
2026-02-04T14:35:51.319194,4280,610
2026-02-04T14:35:51.320196,4281,632
2026-02-04T14:35:51.321195,4282,661
2026-02-04T14:35:51.322195,4283,709
2026-02-04T14:35:51.323195,4284,764
2026-02-04T14:35:51.324194,4285,829
2026-02-04T14:35:51.325698,4286,886
2026-02-04T14:35:51.326701,4287,919
2026-02-04T14:35:51.327705,4288,990
2026-02-04T14:35:51.328705,4289,1077
2026-02-04T14:35:51.329701,4290,1135
2026-02-04T14:35:51.330701,4291,1215
2026-02-04T14:35:51.331702,4292,1287
2026-02-04T14:35:51.332702,4293,1344
2026-02-04T14:35:51.333701,4294,1430
2026-02-04T14:35:51.334701,4295,1508
2026-02-04T14:35:51.335701,4296,1591
2026-02-04T14:35:51.336702,4297,1661
2026-02-04T14:35:51.337701,4298,1734
2026-02-04T14:35:51.338703,4299,1797
2026-02-04T14:35:51.339702,4300,1887
2026-02-04T14:35:51.340701,4301,1973
2026-02-04T14:35:51.341702,4302,2047
2026-02-04T14:35:51.342701,4303,2106
2026-02-04T14:35:51.343702,4304,2199
2026-02-04T14:35:51.344701,4305,2257
2026-02-04T14:35:51.345701,4306,2324
2026-02-04T14:35:51.346701,4307,2387
2026-02-04T14:35:51.347702,4308,2451
2026-02-04T14:35:51.348701,4309,2498
2026-02-04T14:35:51.349701,4310,2559
2026-02-04T14:35:51.350702,4311,2622
2026-02-04T14:35:51.351703,4312,2677
2026-02-04T14:35:51.352701,4313,2704
2026-02-04T14:35:51.353702,4314,2750
2026-02-04T14:35:51.354703,4315,2790
2026-02-04T14:35:51.355703,4316,2820
2026-02-04T14:35:51.356701,4317,2863
2026-02-04T14:35:51.357702,4318,2906
2026-02-04T14:35:51.358703,4319,2897
2026-02-04T14:35:51.359701,4320,2907
2026-02-04T14:35:51.360701,4321,2928
2026-02-04T14:35:51.361701,4322,2926
2026-02-04T14:35:51.362701,4323,2941
2026-02-04T14:35:51.363701,4324,2929
2026-02-04T14:35:51.364701,4325,2897
2026-02-04T14:35:51.365701,4326,2887
2026-02-04T14:35:51.366701,4327,2870
2026-02-04T14:35:51.367705,4328,2849
2026-02-04T14:35:51.368701,4329,2827
2026-02-04T14:35:51.369702,4330,2784
2026-02-04T14:35:51.370703,4331,2745
2026-02-04T14:35:51.371702,4332,2703
2026-02-04T14:35:51.372701,4333,2647
2026-02-04T14:35:51.373701,4334,2619
2026-02-04T14:35:51.374702,4335,2554
2026-02-04T14:35:51.375701,4336,2481
2026-02-04T14:35:51.376701,4337,2430
2026-02-04T14:35:51.377701,4338,2357
2026-02-04T14:35:51.378702,4339,2320
2026-02-04T14:35:51.379703,4340,2240
2026-02-04T14:35:51.380701,4341,2163
2026-02-04T14:35:51.381701,4342,2090
2026-02-04T14:35:51.382701,4343,2029
2026-02-04T14:35:51.383701,4344,1943
2026-02-04T14:35:51.384701,4345,1885
2026-02-04T14:35:51.385702,4346,1801
2026-02-04T14:35:51.386701,4347,1713
2026-02-04T14:35:51.387703,4348,1634
2026-02-04T14:35:51.388707,4349,1563
2026-02-04T14:35:51.389706,4350,1502
2026-02-04T14:35:51.390706,4351,1431
2026-02-04T14:35:51.391706,4352,1337
2026-02-04T14:35:51.392706,4353,1254
2026-02-04T14:35:51.393706,4354,1175
2026-02-04T14:35:51.394706,4355,1121
2026-02-04T14:35:51.395706,4356,1045
2026-02-04T14:35:51.396706,4357,974
2026-02-04T14:35:51.397708,4358,912
2026-02-04T14:35:51.398706,4359,854
2026-02-04T14:35:51.399706,4360,797
2026-02-04T14:35:51.400707,4361,747
2026-02-04T14:35:51.401706,4362,719
2026-02-04T14:35:51.401706,4363,661
2026-02-04T14:35:51.403208,4364,605
2026-02-04T14:35:51.404212,4365,577
2026-02-04T14:35:51.405212,4366,559
2026-02-04T14:35:51.406211,4367,528
2026-02-04T14:35:51.407212,4368,486
2026-02-04T14:35:51.408212,4369,467
2026-02-04T14:35:51.409211,4370,464
2026-02-04T14:35:51.410211,4371,451
2026-02-04T14:35:51.411211,4372,457
2026-02-04T14:35:51.412211,4373,445
2026-02-04T14:35:51.413211,4374,458
2026-02-04T14:35:51.414211,4375,463
2026-02-04T14:35:51.415211,4376,478
2026-02-04T14:35:51.416211,4377,505
2026-02-04T14:35:51.417213,4378,532
2026-02-04T14:35:51.418211,4379,561
2026-02-04T14:35:51.419211,4380,571
2026-02-04T14:35:51.420212,4381,624
2026-02-04T14:35:51.421211,4382,683
2026-02-04T14:35:51.422211,4383,726
2026-02-04T14:35:51.423211,4384,772
2026-02-04T14:35:51.424211,4385,805
2026-02-04T14:35:51.425211,4386,862
2026-02-04T14:35:51.426213,4387,934
2026-02-04T14:35:51.427212,4388,1011
2026-02-04T14:35:51.428211,4389,1057
2026-02-04T14:35:51.429211,4390,1123
2026-02-04T14:35:51.430211,4391,1190
2026-02-04T14:35:51.431211,4392,1281
2026-02-04T14:35:51.432211,4393,1361
2026-02-04T14:35:51.433211,4394,1442
2026-02-04T14:35:51.434211,4395,1489
2026-02-04T14:35:51.435211,4396,1584
2026-02-04T14:35:51.436212,4397,1662
2026-02-04T14:35:51.437212,4398,1751
2026-02-04T14:35:51.438211,4399,1817
2026-02-04T14:35:51.439211,4400,1891
2026-02-04T14:35:51.440211,4401,1964
2026-02-04T14:35:51.441212,4402,2031
2026-02-04T14:35:51.442211,4403,2115
2026-02-04T14:35:51.443211,4404,2192
2026-02-04T14:35:51.444211,4405,2261
2026-02-04T14:35:51.445211,4406,2317
2026-02-04T14:35:51.446211,4407,2375
2026-02-04T14:35:51.447211,4408,2443
2026-02-04T14:35:51.448211,4409,2519
2026-02-04T14:35:51.449211,4410,2559
2026-02-04T14:35:51.450211,4411,2615
2026-02-04T14:35:51.451211,4412,2663
2026-02-04T14:35:51.452211,4413,2715
2026-02-04T14:35:51.453211,4414,2789
2026-02-04T14:35:51.454211,4415,2834
2026-02-04T14:35:51.455211,4416,2825
2026-02-04T14:35:51.456211,4417,2849
2026-02-04T14:35:51.457212,4418,2871
2026-02-04T14:35:51.458211,4419,2915
2026-02-04T14:35:51.459211,4420,2934
2026-02-04T14:35:51.460211,4421,2922
2026-02-04T14:35:51.461211,4422,2919
2026-02-04T14:35:51.462212,4423,2931
2026-02-04T14:35:51.463211,4424,2919
2026-02-04T14:35:51.464211,4425,2921
2026-02-04T14:35:51.465212,4426,2911
2026-02-04T14:35:51.466211,4427,2869
2026-02-04T14:35:51.467211,4428,2835
2026-02-04T14:35:51.468211,4429,2822
2026-02-04T14:35:51.469212,4430,2810
2026-02-04T14:35:51.470212,4431,2749
2026-02-04T14:35:51.471212,4432,2707
2026-02-04T14:35:51.472212,4433,2651
2026-02-04T14:35:51.473211,4434,2607
2026-02-04T14:35:51.474211,4435,2559
2026-02-04T14:35:51.475210,4436,2504
2026-02-04T14:35:51.476211,4437,2423
2026-02-04T14:35:51.477211,4438,2366
2026-02-04T14:35:51.478211,4439,2311
2026-02-04T14:35:51.479211,4440,2237
2026-02-04T14:35:51.480211,4441,2170
2026-02-04T14:35:51.481211,4442,2085
2026-02-04T14:35:51.482212,4443,2010
2026-02-04T14:35:51.483211,4444,1935
2026-02-04T14:35:51.484211,4445,1872
2026-02-04T14:35:51.485211,4446,1806
2026-02-04T14:35:51.486211,4447,1702
2026-02-04T14:35:51.487214,4448,1630
2026-02-04T14:35:51.488212,4449,1562
2026-02-04T14:35:51.489214,4450,1488
2026-02-04T14:35:51.490214,4451,1415
2026-02-04T14:35:51.491214,4452,1331
2026-02-04T14:35:51.492214,4453,1245
2026-02-04T14:35:51.493214,4454,1199
2026-02-04T14:35:51.494214,4455,1137
2026-02-04T14:35:51.495214,4456,1065
2026-02-04T14:35:51.496214,4457,976
2026-02-04T14:35:51.497216,4458,912
2026-02-04T14:35:51.498214,4459,859
2026-02-04T14:35:51.499214,4460,806
2026-02-04T14:35:51.500214,4461,759
2026-02-04T14:35:51.501214,4462,705
2026-02-04T14:35:51.502213,4463,654
2026-02-04T14:35:51.503213,4464,610
2026-02-04T14:35:51.504578,4465,594
2026-02-04T14:35:51.505578,4466,563
2026-02-04T14:35:51.506578,4467,511
2026-02-04T14:35:51.507579,4468,484
2026-02-04T14:35:51.508578,4469,467
2026-02-04T14:35:51.509578,4470,463
2026-02-04T14:35:51.510577,4471,464
2026-02-04T14:35:51.511578,4472,452
2026-02-04T14:35:51.512578,4473,443
2026-02-04T14:35:51.513578,4474,452
2026-02-04T14:35:51.514578,4475,477
2026-02-04T14:35:51.515578,4476,480
2026-02-04T14:35:51.516578,4477,497
2026-02-04T14:35:51.517578,4478,525
2026-02-04T14:35:51.518578,4479,555
2026-02-04T14:35:51.519582,4480,589
2026-02-04T14:35:51.520580,4481,635
2026-02-04T14:35:51.521580,4482,674
2026-02-04T14:35:51.522578,4483,716
2026-02-04T14:35:51.523580,4484,749
2026-02-04T14:35:51.524581,4485,816
2026-02-04T14:35:51.525578,4486,871
2026-02-04T14:35:51.526579,4487,943
2026-02-04T14:35:51.527580,4488,1008
2026-02-04T14:35:51.528578,4489,1061
2026-02-04T14:35:51.529578,4490,1131
2026-02-04T14:35:51.530578,4491,1198
2026-02-04T14:35:51.531578,4492,1277
2026-02-04T14:35:51.532579,4493,1363
2026-02-04T14:35:51.533578,4494,1438
2026-02-04T14:35:51.534578,4495,1503
2026-02-04T14:35:51.535578,4496,1583
2026-02-04T14:35:51.536577,4497,1663
2026-02-04T14:35:51.537578,4498,1731
2026-02-04T14:35:51.538580,4499,1819
2026-02-04T14:35:51.539578,4500,1888
2026-02-04T14:35:51.540578,4501,1963
2026-02-04T14:35:51.541579,4502,2018
2026-02-04T14:35:51.542578,4503,2112
2026-02-04T14:35:51.543578,4504,2202
2026-02-04T14:35:51.544578,4505,2256
2026-02-04T14:35:51.545578,4506,2320
2026-02-04T14:35:51.546579,4507,2378
2026-02-04T14:35:51.547578,4508,2447
2026-02-04T14:35:51.548577,4509,2516
2026-02-04T14:35:51.549578,4510,2559
2026-02-04T14:35:51.550582,4511,2637
2026-02-04T14:35:51.551583,4512,2669
2026-02-04T14:35:51.552581,4513,2705
2026-02-04T14:35:51.553579,4514,2749
2026-02-04T14:35:51.554578,4515,2802
2026-02-04T14:35:51.555581,4516,2847
2026-02-04T14:35:51.556581,4517,2857
2026-02-04T14:35:51.557579,4518,2880
2026-02-04T14:35:51.558579,4519,2894
2026-02-04T14:35:51.559582,4520,2917
2026-02-04T14:35:51.560581,4521,2945
2026-02-04T14:35:51.561579,4522,2928
2026-02-04T14:35:51.562578,4523,2913
2026-02-04T14:35:51.563578,4524,2915
2026-02-04T14:35:51.564579,4525,2915
2026-02-04T14:35:51.565579,4526,2896
2026-02-04T14:35:51.566579,4527,2893
2026-02-04T14:35:51.567579,4528,2847
2026-02-04T14:35:51.568578,4529,2809
2026-02-04T14:35:51.569578,4530,2779
2026-02-04T14:35:51.570580,4531,2749
2026-02-04T14:35:51.571580,4532,2719
2026-02-04T14:35:51.572581,4533,2649
2026-02-04T14:35:51.573579,4534,2602
2026-02-04T14:35:51.574582,4535,2544
2026-02-04T14:35:51.575579,4536,2487
2026-02-04T14:35:51.576580,4537,2448
2026-02-04T14:35:51.577579,4538,2384
2026-02-04T14:35:51.578578,4539,2295
2026-02-04T14:35:51.579578,4540,2235
2026-02-04T14:35:51.580578,4541,2179
2026-02-04T14:35:51.581582,4542,2096
2026-02-04T14:35:51.582579,4543,2026
2026-02-04T14:35:51.583579,4544,1936
2026-02-04T14:35:51.584579,4545,1854
2026-02-04T14:35:51.585578,4546,1782
2026-02-04T14:35:51.586578,4547,1743
2026-02-04T14:35:51.587579,4548,1651
2026-02-04T14:35:51.588582,4549,1535
2026-02-04T14:35:51.589582,4550,1461
2026-02-04T14:35:51.590582,4551,1406
2026-02-04T14:35:51.591582,4552,1338
2026-02-04T14:35:51.592584,4553,1268
2026-02-04T14:35:51.593582,4554,1189
2026-02-04T14:35:51.594473,4555,1105
2026-02-04T14:35:51.595489,4556,1041
2026-02-04T14:35:51.596529,4557,985
2026-02-04T14:35:51.597566,4558,912
2026-02-04T14:35:51.598592,4559,854
2026-02-04T14:35:51.599621,4560,815
2026-02-04T14:35:51.600650,4561,743
2026-02-04T14:35:51.601677,4562,699
2026-02-04T14:35:51.602719,4563,669
2026-02-04T14:35:51.603815,4564,625
2026-02-04T14:35:51.604333,4565,576
2026-02-04T14:35:51.605372,4566,539
2026-02-04T14:35:51.606403,4567,508
2026-02-04T14:35:51.607439,4568,506
2026-02-04T14:35:51.608615,4569,483
2026-02-04T14:35:51.609657,4570,462
2026-02-04T14:35:51.610698,4571,446
2026-02-04T14:35:51.611734,4572,433
2026-02-04T14:35:51.612770,4573,463
2026-02-04T14:35:51.613814,4574,448
2026-02-04T14:35:51.614332,4575,471
2026-02-04T14:35:51.614847,4576,467
2026-02-04T14:35:51.615851,4577,496
2026-02-04T14:35:51.616850,4578,525
2026-02-04T14:35:51.617851,4579,542
2026-02-04T14:35:51.618851,4580,623
2026-02-04T14:35:51.619854,4581,621
2026-02-04T14:35:51.621852,4582,658
2026-02-04T14:35:51.622614,4583,711
2026-02-04T14:35:51.623737,4584,781
2026-02-04T14:35:51.624781,4585,832
2026-02-04T14:35:51.625298,4586,891
2026-02-04T14:35:51.626373,4587,926
2026-02-04T14:35:51.627405,4588,999
2026-02-04T14:35:51.627925,4589,1061
2026-02-04T14:35:51.628929,4590,1134
2026-02-04T14:35:51.629929,4591,1214
2026-02-04T14:35:51.630928,4592,1274
2026-02-04T14:35:51.631930,4593,1343
2026-02-04T14:35:51.632929,4594,1426
2026-02-04T14:35:51.633928,4595,1511
2026-02-04T14:35:51.634929,4596,1591
2026-02-04T14:35:51.635929,4597,1658
2026-02-04T14:35:51.636932,4598,1739
2026-02-04T14:35:51.637929,4599,1812
2026-02-04T14:35:51.638930,4600,1837
2026-02-04T14:35:51.639929,4601,1970
2026-02-04T14:35:51.640929,4602,2047
2026-02-04T14:35:51.641928,4603,2119
2026-02-04T14:35:51.642930,4604,2177
2026-02-04T14:35:51.643930,4605,2251
2026-02-04T14:35:51.644929,4606,2318
2026-02-04T14:35:51.645929,4607,2396
2026-02-04T14:35:51.646929,4608,2452
2026-02-04T14:35:51.647931,4609,2513
2026-02-04T14:35:51.648929,4610,2559
2026-02-04T14:35:51.649929,4611,2613
2026-02-04T14:35:51.650929,4612,2670
2026-02-04T14:35:51.651929,4613,2724
2026-02-04T14:35:51.652928,4614,2784
2026-02-04T14:35:51.653929,4615,2795
2026-02-04T14:35:51.654930,4616,2810
2026-02-04T14:35:51.655929,4617,2843
2026-02-04T14:35:51.656929,4618,2883
2026-02-04T14:35:51.657929,4619,2910
2026-02-04T14:35:51.658930,4620,2923
2026-02-04T14:35:51.659929,4621,2914
2026-02-04T14:35:51.660929,4622,2913
2026-02-04T14:35:51.661933,4623,2928
2026-02-04T14:35:51.662932,4624,2926
2026-02-04T14:35:51.663935,4625,2909
2026-02-04T14:35:51.664933,4626,2892
2026-02-04T14:35:51.665932,4627,2875
2026-02-04T14:35:51.666932,4628,2849
2026-02-04T14:35:51.667932,4629,2832
2026-02-04T14:35:51.668932,4630,2795
2026-02-04T14:35:51.669932,4631,2736
2026-02-04T14:35:51.670935,4632,2698
2026-02-04T14:35:51.671933,4633,2657
2026-02-04T14:35:51.672932,4634,2608
2026-02-04T14:35:51.673932,4635,2553
2026-02-04T14:35:51.674932,4636,2499
2026-02-04T14:35:51.676435,4637,2416
2026-02-04T14:35:51.677440,4638,2361
2026-02-04T14:35:51.678439,4639,2289
2026-02-04T14:35:51.679439,4640,2249
2026-02-04T14:35:51.680438,4641,2177
2026-02-04T14:35:51.681438,4642,2086
2026-02-04T14:35:51.682438,4643,2005
2026-02-04T14:35:51.683440,4644,1935
2026-02-04T14:35:51.684079,4645,1882
2026-02-04T14:35:51.685083,4646,1799
2026-02-04T14:35:51.686088,4647,1712
2026-02-04T14:35:51.687087,4648,1631
2026-02-04T14:35:51.688087,4649,1535
2026-02-04T14:35:51.689088,4650,1475
2026-02-04T14:35:51.690087,4651,1405
2026-02-04T14:35:51.691086,4652,1348
2026-02-04T14:35:51.692086,4653,1249
2026-02-04T14:35:51.693086,4654,1179
2026-02-04T14:35:51.694086,4655,1107
2026-02-04T14:35:51.695086,4656,1054
2026-02-04T14:35:51.696086,4657,987
2026-02-04T14:35:51.697087,4658,944
2026-02-04T14:35:51.698087,4659,843
2026-02-04T14:35:51.699086,4660,793
2026-02-04T14:35:51.700086,4661,738
2026-02-04T14:35:51.701096,4662,699
2026-02-04T14:35:51.702096,4663,674
2026-02-04T14:35:51.703599,4664,640
2026-02-04T14:35:51.704603,4665,575
2026-02-04T14:35:51.705602,4666,552
2026-02-04T14:35:51.706602,4667,509
2026-02-04T14:35:51.707603,4668,493
2026-02-04T14:35:51.708602,4669,477
